Wall time,Step,Value
1712441102.9987373,315392,17.270936965942383
1712441302.0149946,317440,14.17877197265625
1712441497.1299396,319488,17.21418571472168
1712441688.0099075,321536,20.6616153717041
1712441874.489199,323584,18.365421295166016
1712442051.7925487,325632,15.369504928588867
1712442237.596877,327680,16.370590209960938
1712442443.732228,329728,8.910728454589844
1712442622.3596468,331776,8.320839881896973
1712442826.5520327,333824,11.25273323059082
1712442998.5849457,335872,20.887426376342773
1712443182.0618558,337920,23.813560485839844
1712443377.29821,339968,25.48245620727539
1712443580.6605332,342016,16.36271095275879
1712443767.1261146,344064,12.39002513885498
1712443971.956525,346112,18.4143123626709
1712444184.506711,348160,14.621386528015137
1712444349.0375535,350208,25.91092872619629
1712444515.6574218,352256,23.056095123291016
1712444729.0948148,354304,21.046428680419922
1712444920.636698,356352,18.707998275756836
1712445121.7261126,358400,19.76226043701172
1712445324.031529,360448,19.198381423950195
1712445536.6690292,362496,26.54182243347168
1712445753.2832408,364544,28.60310173034668
1712445982.813174,366592,30.43100929260254
1712446188.2596602,368640,28.3327579498291
1712446400.4728434,370688,26.179428100585938
1712446616.6421392,372736,25.086416244506836
1712446819.2361903,374784,24.3795108795166
1712447011.4045322,376832,28.021678924560547
1712447225.1078262,378880,31.209758758544922
1712447394.3726463,380928,31.365163803100586
1712447572.0586412,382976,33.37738037109375
1712447745.1729374,385024,33.57826232910156
1712447961.8606439,387072,36.620723724365234
1712448179.562047,389120,35.91023635864258
1712448410.1430662,391168,32.210025787353516
1712448627.3728352,393216,33.06147003173828
1712448835.3910518,395264,31.506107330322266
1712449088.3222716,397312,31.758092880249023
1712449301.069873,399360,29.849143981933594
1712449486.6644,401408,29.64208221435547
1712449701.5910811,403456,28.568317413330078
1712449888.7482529,405504,29.05211067199707
1712450074.117313,407552,27.435016632080078
1712450287.5126498,409600,29.118371963500977
1712450497.1403656,411648,34.045799255371094
1712450703.3542168,413696,29.715463638305664
1712450913.2236266,415744,32.28624725341797
1712451127.5235548,417792,26.81743621826172
1712451366.5438552,419840,26.190654754638672
1712451608.7016702,421888,24.214656829833984
1712451831.2030797,423936,27.627103805541992
1712452012.4118116,425984,31.83731460571289
1712452184.6670666,428032,32.10658645629883
1712452364.5758877,430080,35.794734954833984
1712452580.7430317,432128,34.913124084472656
1712452789.1948357,434176,41.200767517089844
1712452984.6060987,436224,43.80316162109375
1712453190.100652,438272,37.07759094238281
1712453397.6028702,440320,32.121273040771484
1712453620.511539,442368,30.0384578704834
1712453822.0669641,444416,27.620140075683594
1712454024.2131636,446464,28.282468795776367
1712454196.5575144,448512,26.5802001953125
1712454366.202819,450560,27.815725326538086
1712454603.6126697,452608,25.03069305419922
1712454796.3471446,454656,30.908920288085938
1712455050.1982877,456704,32.897945404052734
1712455300.4335833,458752,30.69419288635254
1712455523.8269491,460800,33.43732452392578
1712455734.214323,462848,30.62916374206543
1712455988.2948368,464896,29.77052116394043
1712456217.8953764,466944,30.532508850097656
1712456423.9199617,468992,33.71799850463867
1712456653.8039107,471040,39.77010726928711
1712456871.4950268,473088,43.47595977783203
1712457088.2091985,475136,43.655887603759766
1712457297.743291,477184,40.767372131347656
1712457467.0970948,479232,38.45112609863281
1712457636.5683386,481280,39.26293182373047
1712457822.3900423,483328,37.87601852416992
1712457997.534045,485376,35.686988830566406
1712458182.6205442,487424,34.665645599365234
1712458358.5148604,489472,34.04508972167969
1712458551.608167,491520,36.10535430908203
1712458719.0550625,493568,35.424339294433594
1712458913.1746097,495616,35.744930267333984
1712459114.9861023,497664,33.88900375366211
1712459286.782826,499712,31.464765548706055
1712459485.9708402,501760,34.64057540893555
1712459668.5833635,503808,33.46391296386719
1712459857.8952787,505856,33.97768783569336
1712460040.6572893,507904,30.724515914916992
1712460229.2278605,509952,31.548086166381836
1712460418.051722,512000,26.25625228881836
1712460616.9386775,514048,19.30826187133789
1712460851.4619873,516096,27.52326011657715
1712461064.9223418,518144,27.035539627075195
1712461299.9030814,520192,24.477210998535156
1712461555.4370182,522240,37.62569046020508
1712461785.0511425,524288,40.45988845825195
1712462013.0307274,526336,41.59591293334961
1712462242.3945067,528384,44.07978057861328
1712462417.9390643,530432,47.51572799682617
1712462599.8339937,532480,49.034454345703125
1712462794.1417775,534528,50.137813568115234
1712463003.5721354,536576,48.611839294433594
1712463196.019521,538624,45.5875244140625
1712463380.319223,540672,41.373939514160156
1712463617.8677084,542720,43.212738037109375
1712463819.339804,544768,43.731834411621094
1712464020.4762564,546816,50.793941497802734
1712464170.760753,548864,40.04074478149414
1712464337.4678783,550912,34.398887634277344
1712464546.3792894,552960,33.470298767089844
1712464726.891846,555008,34.678504943847656
1712464915.5519578,557056,46.761165618896484
1712465095.754694,559104,61.13239669799805
1712465289.835288,561152,57.24996566772461
1712465473.169855,563200,51.457542419433594
1712465675.2570364,565248,53.144744873046875
1712465874.8691058,567296,49.375465393066406
1712466079.7648218,569344,52.5029182434082
1712466292.3664029,571392,56.477203369140625
1712466514.057017,573440,55.1395149230957
1712466717.2295325,575488,43.97023010253906
1712466932.1543906,577536,48.204288482666016
1712467125.6468613,579584,48.15338897705078
1712467256.1561692,581632,49.744102478027344
1712467402.3357418,583680,31.097158432006836
1712467596.5673933,585728,20.84725570678711
1712467789.2567816,587776,14.017752647399902
1712467967.2407787,589824,9.794473648071289
1712468157.5854435,591872,38.644283294677734
1712468382.486036,593920,42.70595932006836
1712468555.1650045,595968,38.00441360473633
1712468754.4207337,598016,41.42554473876953
1712468946.2908227,600064,45.90420913696289
1712469101.8813143,602112,40.13589859008789
1712469326.3735633,604160,49.00344467163086
1712469513.7287936,606208,53.74842071533203
1712469696.3810527,608256,50.18007278442383
1712469879.6001816,610304,60.77992630004883
1712470114.2029305,612352,60.555511474609375
1712470332.8428187,614400,56.90920639038086
1712470540.6263862,616448,59.97609329223633
1712470716.5496736,618496,62.00143814086914
1712470887.0164816,620544,62.32831954956055
1712471066.6277308,622592,65.36699676513672
1712471245.8237364,624640,69.86432647705078
1712471443.486104,626688,72.61272430419922
1712471641.8541746,628736,74.81871795654297
1712471837.7430592,630784,76.9066162109375
1712472062.01375,632832,73.58378601074219
1712472272.8365064,634880,70.83308410644531
1712472469.9467702,636928,68.35965728759766
1712472651.8050833,638976,64.05957794189453
1712472855.119215,641024,64.41670989990234
1712473056.901017,643072,63.99676513671875
1712473261.8207607,645120,61.9193000793457
1712473521.8882742,647168,60.918182373046875
1712473735.984681,649216,59.793067932128906
1712473948.9427211,651264,59.40169143676758
1712474194.2821817,653312,60.40163803100586
1712474451.3802195,655360,60.34950637817383
1712474667.4076953,657408,63.208003997802734
1712474861.579231,659456,69.92330932617188
1712475045.984561,661504,64.76091003417969
1712475264.6384225,663552,64.53575897216797
1712475457.9652176,665600,64.58970642089844
1712475618.541951,667648,57.464542388916016
1712475825.0954585,669696,59.121795654296875
1712476024.9204288,671744,58.75022888183594
1712476218.8645627,673792,64.61315155029297
1712476416.8141146,675840,70.62740325927734
1712476609.7189298,677888,73.7039794921875
1712476809.008739,679936,76.73987579345703
1712477015.3227043,681984,74.09033966064453
1712477209.7872021,684032,74.1099853515625
1712477374.7499616,686080,69.83186340332031
1712477588.9961238,688128,67.78455352783203
1712477786.0259035,690176,70.45819854736328
1712477978.950061,692224,68.73303985595703
1712478171.9615624,694272,70.71826934814453
1712478356.4254155,696320,74.98695373535156
1712478547.935492,698368,72.46905517578125
1712478750.938731,700416,76.6566162109375
1712478953.6204038,702464,80.36315155029297
1712479158.4499927,704512,77.31360626220703
1712479347.2183383,706560,74.21917724609375
1712479533.0139036,708608,70.17855834960938
1712479729.9397004,710656,72.42851257324219
1712479936.446719,712704,73.70150756835938
1712480128.0511115,714752,76.43318176269531
1712480309.2463284,716800,76.45964050292969
1712480505.8594625,718848,77.7804183959961
1712480693.558617,720896,78.2364273071289
1712480886.7759418,722944,80.6007308959961
1712481058.0373795,724992,82.65721893310547
1712481218.7030692,727040,78.45655822753906
1712481407.4790976,729088,77.89911651611328
1712481589.5845473,731136,71.96100616455078
1712481770.120857,733184,71.7118911743164
1712481944.118361,735232,81.77188873291016
1712482120.4328704,737280,83.72018432617188
1712482307.4278579,739328,92.18779754638672
1712482470.919811,741376,89.4327392578125
1712482626.9259696,743424,82.98457336425781
1712482805.6899445,745472,85.72003173828125
1712482963.943812,747520,84.05705261230469
1712483125.02416,749568,84.06131744384766
1712483294.2359626,751616,81.41400909423828
1712483468.618754,753664,83.82919311523438
1712483646.133306,755712,89.89604949951172
1712483831.4733343,757760,93.8592758178711
1712484013.3396442,759808,89.6959457397461
1712484200.7392836,761856,89.40096282958984
1712484379.2854354,763904,87.82150268554688
1712484582.9344652,765952,92.36316680908203
1712484767.55813,768000,93.81520080566406
1712484953.7284431,770048,93.74300384521484
1712485142.0385697,772096,94.69560241699219
1712485323.1448715,774144,97.10697174072266
1712485505.7138638,776192,94.85420989990234
1712485696.200338,778240,93.68832397460938
1712485874.2132862,780288,97.24259185791016
1712486050.2081873,782336,99.60474395751953
1712486230.6420326,784384,106.72032928466797
1712486411.9533012,786432,103.65239715576172
1712486588.9832928,788480,102.56080627441406
1712486773.8887272,790528,102.67340087890625
1712486956.7662997,792576,101.36400604248047
1712487125.1691422,794624,99.90303039550781
1712487303.725186,796672,93.03892517089844
1712487475.611562,798720,92.26958465576172
1712487654.0717714,800768,90.26234436035156
1712487840.8287108,802816,91.71035766601562
1712488026.512463,804864,93.56356048583984
1712488221.9762313,806912,94.84262084960938
1712488403.8004208,808960,83.82376098632812
1712488581.0659187,811008,86.9666748046875
1712488762.9626532,813056,86.1058349609375
1712488944.8611658,815104,85.18119812011719
1712489141.6458104,817152,93.7054214477539
1712489321.3348124,819200,97.96627807617188
1712489512.7892041,821248,105.5079116821289
1712489711.6801782,823296,108.38097381591797
1712489910.1716409,825344,113.14936828613281
1712490083.3814745,827392,109.47067260742188
1712490258.227146,829440,104.4629898071289
1712490451.7502398,831488,100.25706481933594
1712490636.930596,833536,98.99398040771484
1712490821.0150166,835584,105.83550262451172
1712491015.8090494,837632,112.23725891113281
1712491199.9994235,839680,114.65116119384766
1712491382.762937,841728,115.45694732666016
1712491566.3713818,843776,106.04325103759766
1712491744.3963153,845824,95.34147644042969
1712491933.2059846,847872,93.63371276855469
1712492122.9803948,849920,94.1607666015625
1712492335.6729317,851968,91.26483917236328
1712492539.1371489,854016,96.63677978515625
1712492730.5096962,856064,102.66018676757812
1712492895.9745917,858112,107.34814453125
1712493068.0244806,860160,114.26900482177734
1712493247.9565854,862208,108.71915435791016
1712493416.4979956,864256,103.8968505859375
1712493600.6585455,866304,102.4431381225586
1712493771.5818338,868352,101.38973236083984
1712493932.371856,870400,102.86357879638672
1712494103.8781548,872448,106.2894287109375
1712494289.8546941,874496,106.66648864746094
1712494456.5888925,876544,110.16989135742188
1712494629.4478545,878592,109.02271270751953
1712494800.1896548,880640,105.71281433105469
1712494986.7771556,882688,110.9619369506836
1712495160.4669955,884736,110.90232849121094
1712495349.2823613,886784,117.94721221923828
1712495536.269633,888832,119.6913070678711
1712495725.003826,890880,117.98017883300781
1712495902.708725,892928,116.97338104248047
1712496090.092604,894976,113.07941436767578
1712496291.5040865,897024,119.33189392089844
1712496489.9770782,899072,123.09733581542969
1712496675.7477431,901120,125.22718048095703
1712496848.6505892,903168,116.70051574707031
1712497027.7011497,905216,117.9495620727539
1712497199.9093761,907264,122.93180084228516
1712497383.80923,909312,129.57354736328125
1712497568.1687164,911360,130.58486938476562
1712497750.3226337,913408,132.44577026367188
1712497934.3411937,915456,137.86093139648438
1712498124.0535853,917504,134.98329162597656
1712498299.9285471,919552,133.8404083251953
1712498480.3424833,921600,127.51102447509766
1712498661.6120396,923648,126.44672393798828
1712498837.6950018,925696,129.0956573486328
1712499007.417209,927744,128.5670928955078
1712499185.5173802,929792,130.33445739746094
1712499370.6557002,931840,129.29928588867188
1712499555.31878,933888,130.13758850097656
1712499733.0586216,935936,133.5232696533203
1712499909.1160684,937984,135.41299438476562
1712500101.1473222,940032,132.63848876953125
1712500285.781504,942080,132.05117797851562
1712500461.6796198,944128,131.47866821289062
1712500647.887927,946176,132.60704040527344
1712500836.104401,948224,137.70774841308594
1712501020.7441344,950272,144.10887145996094
1712501207.657428,952320,146.18441772460938
1712501394.1497102,954368,149.28770446777344
1712501571.3284166,956416,148.36676025390625
1712501751.2202551,958464,147.51573181152344
1712501924.0040073,960512,143.4171600341797
1712502106.8674417,962560,140.9597625732422
1712502294.0307121,964608,141.65371704101562
1712502485.4318812,966656,137.87567138671875
1712502676.698214,968704,141.19308471679688
1712502853.542014,970752,140.74142456054688
1712503042.032322,972800,142.9086151123047
1712503230.75992,974848,146.3127899169922
1712503401.5075607,976896,141.5255889892578
1712503586.1405284,978944,139.006591796875
1712503774.9432602,980992,142.7937774658203
1712503957.439981,983040,148.2870635986328
1712504150.9292972,985088,150.7489471435547
1712504338.3825042,987136,155.0802001953125
1712504517.6686394,989184,155.49835205078125
1712504690.9731681,991232,156.79949951171875
1712504863.7142396,993280,151.3842315673828
1712505040.460723,995328,149.94692993164062
1712505220.852688,997376,153.5115966796875
1712505403.2751973,999424,154.1403045654297
1712505582.6179905,1001472,155.63648986816406
1712505761.735727,1003520,156.3502197265625
1712505933.7646182,1005568,152.3524932861328
1712506105.4819956,1007616,150.17941284179688
1712506286.592275,1009664,152.357666015625
1712506471.059254,1011712,149.5157470703125
1712506662.6568491,1013760,148.67037963867188
1712506851.8169565,1015808,147.68682861328125
1712507016.4990196,1017856,142.68365478515625
1712507196.2255626,1019904,143.165771484375
1712507382.5436945,1021952,146.6499786376953
1712507559.5377123,1024000,151.17588806152344
